journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
4319,0,0.12,7,59,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,1,2.79,8,1,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,2,4.5,8,3,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,3,6.18,8,5,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,4,18.43,8,17,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,5,22.09,8,21,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,6,26.75,8,25,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,7,14.37,8,13,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,8,16.01,8,15,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,9,36.07,8,35,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,10,40.51,8,39,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,11,22.53,8,21,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,12,48.87,8,47,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,13,52.08,8,51,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,14,56.17,8,55,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,15,39.1,8,38,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,16,70.81,9,9,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,17,44.4,8,43,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,18,72.32,9,11,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,19,38.56,8,37,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,20,40.3,8,39,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,21,92.43,9,31,1,0,43.2,44.2,2.31,Car,15.74,25.4
4319,22,44.2,8,43,1,0,43.2,44.2,2.31,Car,15.74,25.4
