journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3498,0.0,40.757506,-74.055545,6.491,51.0
3498,2.0,40.755522,-74.053933,6.235,49.04
3498,4.0,40.753816,-74.052013,5.986,47.08
3498,6.0,40.752207,-74.049985,5.739,45.12
3498,8.0,40.750249,-74.048343,5.484,43.15
3498,10.0,40.749008,-74.045908,5.246,41.19
3498,12.0,40.746986,-74.044337,4.989,39.23
3498,14.0,40.745454,-74.042224,4.744,37.27
3498,16.0,40.743832,-74.04021,4.496,35.31
3498,18.0,40.741719,-74.038741,4.237,33.35
3498,20.0,40.740284,-74.03652,3.994,31.38
3498,22.0,40.73843,-74.034764,3.741,29.42
3498,24.0,40.737188,-74.032328,3.504,27.46
3498,26.0,40.735148,-74.030778,3.246,25.5
3498,28.0,40.733584,-74.028701,3.0,23.54
3498,30.0,40.731504,-74.027194,2.741,21.58
3498,32.0,40.730339,-74.024675,2.506,19.62
3498,34.0,40.728305,-74.023117,2.248,17.65
3498,36.0,40.726721,-74.021061,2.002,15.69
3498,38.0,40.724475,-74.019739,1.74,13.73
3498,40.0,40.722981,-74.017584,1.495,11.77
3498,42.0,40.72138,-74.015547,1.248,9.81
3498,44.0,40.719717,-74.013579,1.0,7.85
3498,46.0,40.71788,-74.011804,0.747,5.88
3498,48.0,40.71622,-74.009832,0.499,3.92
3498,50.0,40.714446,-74.007987,0.248,1.96
3498,52.0,40.7128,-74.006,0.0,0.0
