journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3212,0.0,40.734372,-73.965893,4.145,25.7
3212,2.0,40.732594,-73.968759,3.833,23.72
3212,4.0,40.731045,-73.972048,3.507,21.75
3212,6.0,40.729526,-73.975394,3.18,19.77
3212,8.0,40.727855,-73.978458,2.862,17.79
3212,10.0,40.725974,-73.981131,2.557,15.82
3212,12.0,40.72429,-73.98417,2.24,13.84
3212,14.0,40.722712,-73.987406,1.916,11.86
3212,16.0,40.721074,-73.990531,1.596,9.88
3212,18.0,40.719507,-73.993789,1.271,7.91
3212,20.0,40.717867,-73.99691,0.951,5.93
3212,22.0,40.716031,-73.999666,0.643,3.95
3212,24.0,40.71459,-74.003157,0.311,1.98
3212,26.0,40.7128,-74.006,0.0,0.0
