journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
4309,0,0.7,21,48,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,1,2.04,21,50,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,2,4.05,21,52,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,3,13.27,22,1,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,4,8.11,21,56,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,5,10.08,21,58,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,6,24.14,22,12,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,7,14.27,22,2,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,8,16.69,22,4,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,9,18.94,22,6,0,0,18.9,20.09,6.3,Car,3.96,15.3
4309,10,20.09,22,8,0,0,18.9,20.09,6.3,Car,3.96,15.3
