journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2452,0.0,40.731116,-74.030369,2.892,21.0
2452,2.0,40.729646,-74.027895,2.629,19.09
2452,4.0,40.728126,-74.025486,2.367,17.18
2452,6.0,40.726374,-74.023386,2.104,15.27
2452,8.0,40.724393,-74.021591,1.841,13.36
2452,10.0,40.722287,-74.019963,1.58,11.45
2452,12.0,40.720791,-74.017522,1.316,9.55
2452,14.0,40.719328,-74.015037,1.052,7.64
2452,16.0,40.718067,-74.012284,0.79,5.73
2452,18.0,40.716352,-74.010136,0.527,3.82
2452,20.0,40.714705,-74.007896,0.265,1.91
2452,22.0,40.7128,-74.006,0.0,0.0
