journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2527,0.0,40.58709,-73.951845,14.706,21.7
2527,2.0,40.598115,-73.956942,13.407,19.73
2527,4.0,40.609555,-73.961859,12.069,17.75
2527,6.0,40.62103,-73.966763,10.728,15.78
2527,8.0,40.63292,-73.971487,9.347,13.81
2527,10.0,40.644637,-73.976286,7.983,11.84
2527,12.0,40.656081,-73.981202,6.644,9.86
2527,14.0,40.667234,-73.986244,5.334,7.89
2527,16.0,40.678067,-73.991424,4.053,5.92
2527,18.0,40.689622,-73.996292,2.704,3.95
2527,20.0,40.701123,-74.001184,1.36,1.97
2527,22.0,40.7128,-74.006,0.0,0.0
