journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
4401,0,0.05,9,52,1,0,17.8,36.09,102.75,Car,3.17,19.2
4401,1,4.1,9,56,1,0,17.8,36.09,102.75,Car,3.17,19.2
4401,2,5.35,9,57,1,0,17.8,36.09,102.75,Car,3.17,19.2
4401,3,6.0,9,58,1,0,17.8,36.09,102.75,Car,3.17,19.2
4401,4,10.53,10,2,0,0,17.8,36.09,102.75,Car,3.17,19.2
4401,5,22.03,10,14,0,0,17.8,36.09,102.75,Car,3.17,19.2
4401,6,12.16,10,4,0,0,17.8,36.09,102.75,Car,3.17,19.2
4401,7,28.12,10,20,0,0,17.8,36.09,102.75,Car,3.17,19.2
4401,8,16.01,10,8,0,0,17.8,36.09,102.75,Car,3.17,19.2
4401,9,36.09,10,28,0,0,17.8,36.09,102.75,Car,3.17,19.2
