journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
698,0,0.0,8,18,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,1,2.0,8,20,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,2,4.0,8,22,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,3,6.0,8,24,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,4,8.0,8,26,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,5,10.0,8,28,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,6,12.0,8,30,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,7,14.0,8,31,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,8,16.0,8,34,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,9,18.0,8,36,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,10,20.0,8,38,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,11,22.0,8,40,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,12,24.0,8,42,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,13,26.0,8,44,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,14,28.0,8,46,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,15,30.0,8,48,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,16,32.0,8,50,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,17,34.0,8,52,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,18,36.0,8,54,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,19,38.0,8,56,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,20,40.0,8,58,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,21,42.0,9,0,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,22,44.0,9,1,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,23,46.0,9,4,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,24,48.0,9,6,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,25,50.0,9,8,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,26,52.0,9,10,1,0,52.9,54.0,2.08,Bike,7.46,8.0
698,27,54.0,9,12,1,0,52.9,54.0,2.08,Bike,7.46,8.0
