journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
483,0,0.0,16,18,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,1,2.0,16,20,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,2,4.0,16,22,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,3,6.0,16,24,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,4,8.0,16,26,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,5,10.0,16,28,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,6,12.0,16,30,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,7,14.0,16,32,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,8,16.0,16,33,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,9,18.0,16,36,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,10,20.0,16,37,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,11,22.0,16,40,0,0,22.1,24.0,8.6,Car,5.19,15.0
483,12,24.0,16,41,0,0,22.1,24.0,8.6,Car,5.19,15.0
