journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
136,0,0.0,6,30,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,1,2.0,6,31,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,2,4.0,6,33,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,3,6.0,6,35,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,4,8.0,6,38,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,5,10.0,6,40,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,6,12.0,6,42,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,7,14.0,6,44,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,8,16.0,6,46,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,9,18.0,6,47,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,10,20.0,6,49,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,11,22.0,6,51,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,12,24.0,6,54,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,13,26.0,6,56,0,0,27.7,28.0,1.08,Walk,1.3,3.0
136,14,28.0,6,58,0,0,27.7,28.0,1.08,Walk,1.3,3.0
