journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
998,0,0.0,12,37,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,1,2.0,12,39,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,2,4.0,12,41,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,3,6.0,12,43,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,4,8.0,12,45,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,5,10.0,12,47,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,6,12.0,12,49,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,7,14.0,12,51,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,8,16.0,12,54,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,9,18.0,12,56,0,1,19.1,20.0,4.71,Car,5.6,37.7
998,10,20.0,12,58,0,1,19.1,20.0,4.71,Car,5.6,37.7
