journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
827,0,0.1,13,56,0,1,26.4,28.36,7.43,Walk,1.12,3.0
827,1,2.22,13,58,0,1,26.4,28.36,7.43,Walk,1.12,3.0
827,2,4.07,14,0,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,3,6.48,14,2,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,4,8.51,14,4,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,5,10.78,14,6,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,6,12.09,14,8,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,7,14.43,14,10,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,8,16.39,14,12,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,9,18.07,14,14,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,10,20.26,14,16,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,11,22.21,14,18,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,12,24.2,14,20,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,13,26.3,14,22,0,0,26.4,28.36,7.43,Walk,1.12,3.0
827,14,28.36,14,24,0,0,26.4,28.36,7.43,Walk,1.12,3.0
