journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
885,0,0.22,7,4,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,1,2.92,7,6,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,2,5.0,7,9,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,3,6.72,7,10,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,4,8.88,7,12,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,5,11.09,7,15,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,6,13.28,7,17,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,7,15.51,7,19,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,8,17.72,7,21,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,9,19.9,7,23,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,10,22.0,7,26,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,11,24.2,7,28,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,12,26.55,7,30,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,13,28.66,7,32,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,14,31.33,7,35,1,0,29.6,33.31,12.54,Bike,4.32,10.5
885,15,33.31,7,37,1,0,29.6,33.31,12.54,Bike,4.32,10.5
