journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1899,0.22,40.708553,-74.016306,0.989,18.04
1899,2.06,40.709016,-74.015369,0.895,17.79
1899,4.36,40.709546,-74.014593,0.81,17.97
1899,6.36,40.709843,-74.013253,0.694,13.98
1899,8.26,40.710302,-74.012304,0.6,11.35
1899,10.28,40.710625,-74.011028,0.488,10.17
1899,13.19,40.711069,-74.010043,0.391,8.24
1899,14.08,40.711526,-74.009092,0.297,6.69
1899,16.51,40.711838,-74.007788,0.185,4.58
1899,18.29,40.712404,-74.0071,0.103,2.3
1899,20.05,40.7128,-74.006,0.0,0.0
