journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
131,0.0,40.726466,-74.001081,1.575,18.7
131,2.0,40.724946,-74.001518,1.402,16.83
131,4.0,40.723677,-74.002045,1.255,14.96
131,6.0,40.722467,-74.002593,1.113,13.09
131,8.0,40.720897,-74.003012,0.935,11.22
131,10.0,40.719661,-74.003551,0.79,9.35
131,12.0,40.718302,-74.004045,0.634,7.48
131,14.0,40.717231,-74.004644,0.506,5.61
131,16.0,40.715511,-74.005008,0.313,3.74
131,18.0,40.714075,-74.005475,0.149,1.87
131,20.0,40.7128,-74.006,0.0,0.0
