journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
758,0.0,40.687931,-74.007944,2.77,29.1
758,2.0,40.689845,-74.007835,2.557,27.16
758,4.0,40.691197,-74.007681,2.406,25.22
758,6.0,40.693619,-74.007611,2.137,23.28
758,8.0,40.69468,-74.007435,2.018,21.34
758,10.0,40.696174,-74.007293,1.852,19.4
758,12.0,40.697531,-74.007139,1.701,17.46
758,14.0,40.69925,-74.007015,1.509,15.52
758,16.0,40.701414,-74.006924,1.268,13.58
758,18.0,40.702619,-74.006759,1.134,11.64
758,20.0,40.704304,-74.006632,0.946,9.7
758,22.0,40.706175,-74.006519,0.738,7.76
758,24.0,40.707845,-74.00639,0.552,5.82
758,26.0,40.708968,-74.006219,0.427,3.88
758,28.0,40.711566,-74.006163,0.138,1.94
758,30.0,40.7128,-74.006,0.0,0.0
