journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
574,0.0,40.716289,-73.970366,3.028,21.4
574,2.0,40.716029,-73.97419,2.705,19.45
574,4.0,40.715741,-73.977727,2.405,17.51
574,6.0,40.715359,-73.980313,2.184,15.56
574,8.0,40.714993,-73.983052,1.949,13.62
574,10.0,40.71466,-73.986128,1.688,11.67
574,12.0,40.714331,-73.989241,1.423,9.73
574,14.0,40.714046,-73.992815,1.12,7.78
574,16.0,40.713785,-73.996623,0.798,5.84
574,18.0,40.713523,-74.000425,0.477,3.89
574,20.0,40.713188,-74.00348,0.217,1.95
574,22.0,40.7128,-74.006,0.0,0.0
