journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
408,0.0,40.778526,-74.04588,8.044,24.6
408,2.0,40.773992,-74.042496,7.467,22.71
408,4.0,40.768766,-74.039531,6.834,20.82
408,6.0,40.764083,-74.036237,6.246,18.92
408,8.0,40.758474,-74.033505,5.582,17.03
408,10.0,40.752864,-74.030773,4.92,15.14
408,12.0,40.747601,-74.027832,4.285,13.25
408,14.0,40.742575,-74.024746,3.668,11.35
408,16.0,40.737683,-74.021579,3.063,9.46
408,18.0,40.733155,-74.018191,2.486,7.57
408,20.0,40.728528,-74.014863,1.902,5.68
408,22.0,40.723633,-74.011698,1.297,3.78
408,24.0,40.718175,-74.008874,0.645,1.89
408,26.0,40.7128,-74.006,0.0,0.0
