journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
2742,0,0.04,11,57,0,0,21.6,22.23,2.91,Car,12.23,32.4
2742,1,2.11,11,59,0,0,21.6,22.23,2.91,Car,12.23,32.4
2742,2,4.24,12,1,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,3,6.23,12,3,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,4,8.24,12,5,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,5,10.16,12,7,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,6,12.14,12,9,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,7,31.05,12,28,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,8,21.02,12,18,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,9,36.07,12,33,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,10,44.15,12,41,0,1,21.6,22.23,2.91,Car,12.23,32.4
2742,11,22.23,12,19,0,1,21.6,22.23,2.91,Car,12.23,32.4
