journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
145,0.07,40.737818,-73.966633,4.329,35.28
145,2.26,40.736115,-73.968874,4.063,32.25
145,4.54,40.734693,-73.971557,3.788,30.05
145,6.81,40.733272,-73.974243,3.513,22.95
145,8.81,40.73149,-73.976359,3.249,25.42
145,11.42,40.730159,-73.979186,2.972,19.99
145,13.64,40.728133,-73.980919,2.716,23.7
145,15.42,40.727058,-73.984148,2.43,21.54
145,17.8,40.725267,-73.986251,2.166,15.06
145,20.37,40.72368,-73.988674,1.896,13.81
145,22.09,40.721985,-73.990928,1.63,11.18
145,24.55,40.720619,-73.9937,1.353,10.95
145,26.55,40.719059,-73.996165,1.082,7.01
145,28.84,40.717536,-73.99869,0.811,5.58
145,30.92,40.715771,-74.000834,0.547,4.73
145,33.06,40.714471,-74.003709,0.268,1.9
145,35.3,40.7128,-74.006,0.0,0.0
