journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
808,0.54,40.666528,-74.093955,9.026,47.62
808,4.69,40.66847,-74.089651,8.605,46.14
808,4.13,40.670553,-74.085614,8.193,50.22
808,7.81,40.672559,-74.081431,7.776,42.28
808,16.06,40.674459,-74.077048,7.352,42.84
808,22.18,40.676784,-74.07347,6.957,43.54
808,24.27,40.678914,-74.069524,6.548,38.28
808,14.45,40.681191,-74.065856,6.15,27.94
808,16.05,40.683445,-74.062144,5.75,32.84
808,18.28,40.685697,-74.058428,5.35,29.66
808,20.53,40.687972,-74.054758,4.951,30.24
808,22.06,40.690148,-74.050899,4.546,22.7
808,24.48,40.692061,-74.046539,4.123,24.48
808,26.06,40.694097,-74.042412,3.708,16.88
808,61.62,40.696107,-74.038237,3.291,15.61
808,39.86,40.698034,-74.033903,2.868,14.83
808,70.52,40.699998,-74.029642,2.449,11.93
808,44.59,40.70188,-74.025222,2.025,12.79
808,79.35,40.704091,-74.02143,1.622,7.85
808,49.9,40.706277,-74.017589,1.217,5.38
808,80.07,40.708235,-74.013315,0.799,3.93
808,42.46,40.710513,-74.009648,0.399,2.4
808,44.24,40.7128,-74.006,0.0,0.0
