journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
308,0.42,40.734923,-73.995867,2.604,26.45
308,3.17,40.732773,-73.996725,2.354,18.77
308,4.55,40.731222,-73.997857,2.16,19.88
308,6.88,40.728969,-73.998667,1.901,19.77
308,9.17,40.726962,-73.99959,1.665,17.25
308,11.49,40.724751,-74.00042,1.41,11.33
308,13.2,40.722508,-74.001235,1.152,10.77
308,15.74,40.720604,-74.002205,0.925,9.35
308,17.89,40.718889,-74.003262,0.715,6.64
308,20.0,40.716622,-74.004066,0.455,4.28
308,22.26,40.714698,-74.005027,0.226,2.21
308,24.52,40.7128,-74.006,0.0,0.0
