journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
332,0.27,40.722792,-74.007035,1.114,30.31
332,2.4,40.722063,-74.006951,1.033,23.63
332,4.19,40.721416,-74.006859,0.961,24.87
332,6.46,40.720335,-74.006812,0.841,22.75
332,8.04,40.719739,-74.006714,0.774,18.7
332,10.46,40.719079,-74.006623,0.7,19.33
332,12.15,40.718141,-74.006561,0.596,14.67
332,14.12,40.717306,-74.006489,0.503,10.39
332,16.2,40.716708,-74.006391,0.436,11.95
332,18.2,40.715892,-74.006317,0.345,8.55
332,20.1,40.715204,-74.006229,0.268,5.81
332,22.01,40.714339,-74.006159,0.172,4.2
332,24.16,40.713633,-74.006073,0.093,2.47
332,26.51,40.7128,-74.006,0.0,0.0
