journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
724,0.02,40.739257,-74.033319,3.736,20.97
724,3.16,40.737083,-74.0301,3.379,19.71
724,4.28,40.734572,-74.027228,3.01,15.47
724,6.05,40.731404,-74.025036,2.618,15.33
724,18.96,40.728322,-74.022754,2.23,12.34
724,22.45,40.725628,-74.020073,1.855,9.3
724,27.39,40.722986,-74.017337,1.482,8.92
724,14.21,40.720944,-74.013982,1.128,5.47
724,16.31,40.718399,-74.011146,0.759,3.34
724,18.24,40.716025,-74.008133,0.401,2.13
724,20.45,40.7128,-74.006,0.0,0.0
