journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1498,0.94,40.694073,-74.032395,3.047,22.77
1498,2.94,40.696008,-74.029842,2.743,20.79
1498,4.43,40.697808,-74.027102,2.438,13.76
1498,6.62,40.699816,-74.024653,2.135,14.15
1498,8.8,40.701337,-74.021517,1.826,11.42
1498,11.13,40.703451,-74.019218,1.524,8.75
1498,13.37,40.705283,-74.016521,1.219,7.49
1498,15.63,40.706838,-74.013434,0.912,7.24
1498,17.61,40.709076,-74.011309,0.61,4.59
1498,19.93,40.710872,-74.008561,0.304,2.25
1498,22.36,40.7128,-74.006,0.0,0.0
