journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1023,0.01,40.706639,-73.997955,0.964,26.89
1023,2.27,40.707108,-73.998684,0.884,24.8
1023,5.06,40.707631,-73.999341,0.803,24.91
1023,6.08,40.708138,-74.000021,0.723,16.34
1023,8.69,40.708764,-74.000544,0.643,14.84
1023,10.24,40.70907,-74.001485,0.563,17.72
1023,12.02,40.709701,-74.002002,0.482,13.94
1023,14.04,40.710162,-74.00274,0.402,11.92
1023,16.15,40.71063,-74.00347,0.322,9.51
1023,18.11,40.711265,-74.003982,0.241,7.21
1023,21.07,40.71181,-74.004611,0.161,4.57
1023,22.12,40.712173,-74.005478,0.082,2.49
1023,24.01,40.7128,-74.006,0.0,0.0
