journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1659,0.11,40.688222,-73.951476,5.347,21.87
1659,2.06,40.690729,-73.95803,4.73,14.36
1659,4.22,40.693386,-73.964252,4.129,14.36
1659,6.49,40.696414,-73.969651,3.565,13.96
1659,10.57,40.699272,-73.975429,2.984,9.71
1659,20.04,40.702234,-73.980973,2.415,8.03
1659,12.23,40.704607,-73.987825,1.782,5.3
1659,14.56,40.707054,-73.994514,1.16,3.94
1659,16.41,40.709894,-74.00033,0.577,2.06
1659,18.16,40.7128,-74.006,0.0,0.0
