journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4202,0.0,40.691707,-73.965686,4.129,22.2
4202,2.0,40.693219,-73.969516,3.768,20.35
4202,4.0,40.694756,-73.973296,3.41,18.5
4202,6.0,40.69668,-73.976338,3.076,16.65
4202,8.0,40.698738,-73.979124,2.753,14.8
4202,10.0,40.700665,-73.98216,2.421,12.95
4202,12.0,40.702691,-73.985007,2.096,11.1
4202,14.0,40.704348,-73.988559,1.745,9.25
4202,16.0,40.705769,-73.992562,1.376,7.4
4202,18.0,40.707363,-73.996235,1.021,5.55
4202,20.0,40.708918,-73.999981,0.666,3.7
4202,22.0,40.71082,-74.003065,0.331,1.85
4202,24.0,40.7128,-74.006,0.0,0.0
