journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4002,0.0,40.689012,-74.015182,2.756,19.2
4002,2.0,40.690866,-74.014062,2.532,17.28
4002,4.0,40.692877,-74.013001,2.293,15.36
4002,6.0,40.695999,-74.01237,1.944,13.44
4002,8.0,40.698918,-74.01166,1.616,11.52
4002,10.0,40.701861,-74.01096,1.286,9.6
4002,12.0,40.703611,-74.009799,1.071,7.68
4002,14.0,40.705428,-74.008664,0.85,5.76
4002,16.0,40.707646,-74.007683,0.59,3.84
4002,18.0,40.709829,-74.00669,0.335,1.92
4002,20.0,40.7128,-74.006,0.0,0.0
