journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
400,0,0.0,20,3,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,1,2.0,20,6,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,2,4.0,20,7,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,3,6.0,20,10,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,4,8.0,20,11,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,5,10.0,20,14,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,6,12.0,20,15,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,7,14.0,20,18,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,8,16.0,20,19,0,0,16.4,18.0,9.76,Walk,0.7,3.0
400,9,18.0,20,22,0,0,16.4,18.0,9.76,Walk,0.7,3.0
