journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1498,0,0.0,10,9,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,1,2.0,10,11,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,2,4.0,10,13,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,3,6.0,10,15,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,4,8.0,10,17,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,5,10.0,10,19,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,6,12.0,10,21,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,7,14.0,10,23,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,8,16.0,10,26,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,9,18.0,10,28,0,0,18.6,20.0,7.53,Bike,2.76,11.3
1498,10,20.0,10,30,0,0,18.6,20.0,7.53,Bike,2.76,11.3
