journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3861,0,0.44,12,48,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,1,2.32,12,50,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,2,5.73,12,53,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,3,12.6,13,0,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,4,10.86,12,58,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,5,20.42,13,8,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,6,12.26,13,0,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,7,28.05,13,16,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,8,16.49,13,4,0,1,16.7,18.12,8.49,Car,4.77,43.0
3861,9,18.12,13,6,0,1,16.7,18.12,8.49,Car,4.77,43.0
