journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1091,0.0,40.707523,-74.058904,4.498,28.4
1091,2.0,40.707844,-74.055075,4.173,26.51
1091,4.0,40.70819,-74.051488,3.868,24.61
1091,6.0,40.708503,-74.047569,3.536,22.72
1091,8.0,40.708905,-74.044546,3.278,20.83
1091,10.0,40.709282,-74.041269,2.998,18.93
1091,12.0,40.709665,-74.038054,2.724,17.04
1091,14.0,40.71003,-74.03466,2.435,15.15
1091,16.0,40.710391,-74.031227,2.143,13.25
1091,18.0,40.710712,-74.027389,1.818,11.36
1091,20.0,40.711041,-74.023635,1.499,9.47
1091,22.0,40.711367,-74.019852,1.178,7.57
1091,24.0,40.711694,-74.01607,0.858,5.68
1091,26.0,40.712043,-74.01252,0.556,3.79
1091,28.0,40.712419,-74.009237,0.276,1.89
1091,30.0,40.7128,-74.006,0.0,0.0
