journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1021,0.0,40.659674,-73.975111,6.456,23.6
1021,2.0,40.663769,-73.977878,5.945,21.63
1021,4.0,40.668073,-73.980524,5.417,19.67
1021,6.0,40.672442,-73.983132,4.884,17.7
1021,8.0,40.677383,-73.985407,4.304,15.73
1021,10.0,40.682399,-73.987639,3.718,13.77
1021,12.0,40.686771,-73.990245,3.184,11.8
1021,14.0,40.691123,-73.992863,2.653,9.83
1021,16.0,40.695091,-73.995704,2.152,7.87
1021,18.0,40.698981,-73.99859,1.659,5.9
1021,20.0,40.703051,-74.001372,1.152,3.93
1021,22.0,40.70785,-74.00373,0.583,1.97
1021,24.0,40.7128,-74.006,0.0,0.0
