journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1712,0.0,40.793937,-74.014188,9.048,46.5
1712,2.0,40.790862,-74.013816,8.705,44.56
1712,4.0,40.787754,-74.013447,8.358,42.62
1712,6.0,40.784494,-74.013094,7.994,40.69
1712,8.0,40.78134,-74.01273,7.642,38.75
1712,10.0,40.777496,-74.012435,7.214,36.81
1712,12.0,40.774153,-74.01209,6.841,34.88
1712,14.0,40.770614,-74.011765,6.447,32.94
1712,16.0,40.766891,-74.011458,6.032,31.0
1712,18.0,40.763287,-74.01114,5.631,29.06
1712,20.0,40.759438,-74.010846,5.202,27.12
1712,22.0,40.755803,-74.010531,4.797,25.19
1712,24.0,40.752848,-74.010146,4.467,23.25
1712,26.0,40.749594,-74.009792,4.104,21.31
1712,28.0,40.746049,-74.009468,3.709,19.38
1712,30.0,40.74306,-74.009087,3.375,17.44
1712,32.0,40.739846,-74.008729,3.016,15.5
1712,34.0,40.736717,-74.008363,2.667,13.56
1712,36.0,40.733576,-74.007997,2.316,11.62
1712,38.0,40.73038,-74.007638,1.96,9.69
1712,40.0,40.727119,-74.007284,1.596,7.75
1712,42.0,40.723286,-74.006989,1.169,5.81
1712,44.0,40.71991,-74.006647,0.793,3.88
1712,46.0,40.716503,-74.006309,0.413,1.94
1712,48.0,40.7128,-74.006,0.0,0.0
