journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
745,0,0.0,12,52,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,1,2.0,12,54,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,2,4.0,12,56,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,3,6.0,12,58,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,4,8.0,13,0,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,5,10.0,13,2,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,6,12.0,13,4,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,7,14.0,13,6,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,8,16.0,13,9,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,9,18.0,13,11,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,10,20.0,13,13,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,11,22.0,13,15,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,12,24.0,13,16,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,13,26.0,13,18,0,1,27.8,28.0,0.72,Walk,1.35,3.0
745,14,28.0,13,20,0,1,27.8,28.0,0.72,Walk,1.35,3.0
