journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1083,0.0,40.679139,-73.896648,9.95,24.5
1083,2.0,40.681547,-73.905648,9.146,22.62
1083,4.0,40.684188,-73.913892,8.391,20.73
1083,6.0,40.68679,-73.922263,7.629,18.85
1083,8.0,40.68944,-73.930478,6.876,16.96
1083,10.0,40.692159,-73.938468,6.138,15.08
1083,12.0,40.694963,-73.946182,5.418,13.19
1083,14.0,40.697379,-73.955156,4.616,11.31
1083,16.0,40.699976,-73.963543,3.852,9.42
1083,18.0,40.702395,-73.972509,3.051,7.54
1083,20.0,40.704822,-73.981447,2.252,5.65
1083,22.0,40.707467,-73.989677,1.498,3.77
1083,24.0,40.710064,-73.998066,0.735,1.88
1083,26.0,40.7128,-74.006,0.0,0.0
