journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1763,0.0,40.805952,-73.930818,12.14,48.0
1763,2.0,40.802307,-73.934142,11.649,46.0
1763,4.0,40.798432,-73.93728,11.143,44.0
1763,6.0,40.794953,-73.940737,10.661,42.0
1763,8.0,40.790732,-73.943595,10.135,40.0
1763,10.0,40.786845,-73.946724,9.629,38.0
1763,12.0,40.783174,-73.950026,9.136,36.0
1763,14.0,40.778976,-73.952903,8.611,34.0
1763,16.0,40.774901,-73.955879,8.094,32.0
1763,18.0,40.770795,-73.95883,7.575,30.0
1763,20.0,40.766692,-73.961783,7.056,28.0
1763,22.0,40.762933,-73.965015,6.557,26.0
1763,24.0,40.758859,-73.967992,6.04,24.0
1763,26.0,40.754965,-73.971114,5.534,22.0
1763,28.0,40.751168,-73.974315,5.033,20.0
1763,30.0,40.747494,-73.977615,4.539,18.0
1763,32.0,40.743851,-73.980939,4.047,16.0
1763,34.0,40.740185,-73.984246,3.554,14.0
1763,36.0,40.736562,-73.987587,3.064,12.0
1763,38.0,40.732894,-73.990892,2.572,10.0
1763,40.0,40.728991,-73.994007,2.065,8.0
1763,42.0,40.724844,-73.996925,1.542,6.0
1763,44.0,40.720925,-74.000027,1.034,4.0
1763,46.0,40.716862,-74.003013,0.517,2.0
1763,48.0,40.7128,-74.006,0.0,0.0
