journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1700,0.0,40.788438,-74.022486,8.524,18.9
1700,2.0,40.781195,-74.020768,7.706,17.01
1700,4.0,40.773819,-74.019078,6.874,15.12
1700,6.0,40.766031,-74.017478,5.997,13.23
1700,8.0,40.757727,-74.015991,5.066,11.34
1700,10.0,40.749885,-74.014403,4.184,9.45
1700,12.0,40.742511,-74.012713,3.352,7.56
1700,14.0,40.73566,-74.010909,2.575,5.67
1700,16.0,40.728693,-74.00913,1.787,3.78
1700,18.0,40.721172,-74.007472,0.939,1.89
1700,20.0,40.7128,-74.006,0.0,0.0
