journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
1670,0.0,40.715947,-74.055576,4.193,22.8
1670,2.0,40.715709,-74.051064,3.812,20.9
1670,4.0,40.715478,-74.046441,3.421,19.0
1670,6.0,40.715177,-74.042919,3.123,17.1
1670,8.0,40.714898,-74.039051,2.795,15.2
1670,10.0,40.714615,-74.035253,2.474,13.3
1670,12.0,40.714309,-74.031809,2.182,11.4
1670,14.0,40.714065,-74.027382,1.808,9.5
1670,16.0,40.713849,-74.022525,1.398,7.6
1670,18.0,40.713629,-74.017732,0.993,5.7
1670,20.0,40.713376,-74.013459,0.632,3.8
1670,22.0,40.713102,-74.009509,0.298,1.9
1670,24.0,40.7128,-74.006,0.0,0.0
