journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
111,0.61,40.723329,-74.005366,1.172,18.21
111,4.74,40.722779,-74.005459,1.111,15.57
111,9.05,40.721925,-74.005535,1.015,18.64
111,13.93,40.720471,-74.005574,0.854,13.29
111,16.66,40.718849,-74.005603,0.673,13.48
111,10.21,40.717075,-74.005623,0.476,8.81
111,24.29,40.716706,-74.005728,0.435,8.54
111,14.8,40.716204,-74.005824,0.379,7.06
111,16.19,40.715329,-74.005899,0.281,3.86
111,18.63,40.714475,-74.005974,0.186,1.95
111,27.02,40.7128,-74.006,0.0,0.0
