journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
404,1.12,40.718408,-73.9895,1.524,30.44
404,2.02,40.718113,-73.990575,1.428,30.54
404,4.36,40.717687,-73.991263,1.356,27.71
404,6.62,40.717432,-73.992451,1.253,32.48
404,8.06,40.717157,-73.993585,1.153,29.61
404,10.02,40.716823,-73.994542,1.064,30.52
404,12.07,40.716435,-73.995342,0.985,19.69
404,14.16,40.716185,-73.996549,0.881,21.83
404,16.09,40.715751,-73.997213,0.81,19.77
404,18.11,40.715374,-73.998043,0.729,16.04
404,20.3,40.715034,-73.998986,0.641,12.85
404,22.57,40.714935,-74.000636,0.511,14.36
404,24.08,40.714412,-74.001039,0.455,9.58
404,26.04,40.714109,-74.002088,0.36,7.16
404,28.03,40.713838,-74.003231,0.26,7.02
404,30.01,40.713412,-74.003918,0.188,5.03
404,32.58,40.71309,-74.004911,0.097,2.42
404,34.07,40.7128,-74.006,0.0,0.0
