journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2949,0.0,40.702791,-74.003414,1.134,19.0
2949,2.0,40.703494,-74.00375,1.052,17.1
2949,4.0,40.70446,-74.004017,0.942,15.2
2949,6.0,40.705554,-74.004252,0.819,13.3
2949,8.0,40.707239,-74.004333,0.634,11.4
2949,10.0,40.708758,-74.004458,0.468,9.5
2949,12.0,40.709181,-74.004866,0.414,7.6
2949,14.0,40.709564,-74.005285,0.365,5.7
2949,16.0,40.71017,-74.005645,0.294,3.8
2949,18.0,40.711122,-74.005916,0.187,1.9
2949,20.0,40.7128,-74.006,0.0,0.0
