journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2545,0.0,40.807322,-74.08164,12.29,16.1
2545,2.0,40.797227,-74.072909,10.95,14.31
2545,4.0,40.78676,-74.064476,9.586,12.52
2545,6.0,40.775814,-74.056427,8.194,10.73
2545,8.0,40.764611,-74.048583,6.787,8.94
2545,10.0,40.754286,-74.040036,5.432,7.16
2545,12.0,40.744307,-74.031213,4.097,5.37
2545,14.0,40.734514,-74.022241,2.775,3.58
2545,16.0,40.723816,-74.013993,1.398,1.79
2545,18.0,40.7128,-74.006,0.0,0.0
