journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2393,0.0,40.705131,-74.012029,0.993,27.6
2393,2.0,40.705638,-74.011567,0.924,25.63
2393,4.0,40.706175,-74.011128,0.854,23.66
2393,6.0,40.706915,-74.010848,0.771,21.69
2393,8.0,40.707231,-74.010235,0.715,19.71
2393,10.0,40.707941,-74.009932,0.634,17.74
2393,12.0,40.708473,-74.009489,0.564,15.77
2393,14.0,40.709331,-74.009302,0.476,13.8
2393,16.0,40.709634,-74.008679,0.418,11.83
2393,18.0,40.710121,-74.008201,0.351,9.86
2393,20.0,40.710669,-74.00777,0.28,7.89
2393,22.0,40.710898,-74.007089,0.231,5.91
2393,24.0,40.711559,-74.006747,0.152,3.94
2393,26.0,40.712234,-74.006416,0.072,1.97
2393,28.0,40.7128,-74.006,0.0,0.0
