journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2742,0.0,40.589672,-73.947938,14.541,21.6
2742,2.0,40.600353,-73.953458,13.266,19.64
2742,4.0,40.611646,-73.958689,11.935,17.67
2742,6.0,40.622768,-73.964002,10.619,15.71
2742,8.0,40.634712,-73.968926,9.229,13.75
2742,10.0,40.646351,-73.973994,7.866,11.78
2742,12.0,40.657389,-73.979346,6.559,9.82
2742,14.0,40.668232,-73.98479,5.269,7.85
2742,16.0,40.678921,-73.990306,3.993,5.89
2742,18.0,40.689902,-73.995684,2.691,3.93
2742,20.0,40.701057,-74.000981,1.373,1.96
2742,22.0,40.7128,-74.006,0.0,0.0
