journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4081,0.45,40.703739,-73.966009,3.518,17.69
4081,3.55,40.704594,-73.971123,3.078,16.17
4081,4.44,40.705629,-73.975444,2.696,12.89
4081,7.98,40.70676,-73.979339,2.345,14.19
4081,8.06,40.70796,-73.982926,2.018,11.65
4081,20.1,40.708923,-73.987566,1.612,8.98
4081,24.03,40.70978,-73.99267,1.173,5.54
4081,18.26,40.710709,-73.997454,0.757,4.46
4081,32.19,40.711724,-74.001862,0.369,2.1
4081,18.16,40.7128,-74.006,0.0,0.0
