journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4063,0.15,40.657818,-74.021443,6.251,28.52
4063,2.72,40.662053,-74.020058,5.766,20.21
4063,8.77,40.666495,-74.018732,5.26,24.59
4063,13.23,40.671317,-74.017513,4.714,16.32
4063,8.14,40.676145,-74.016295,4.167,15.28
4063,20.13,40.681072,-74.015105,3.611,17.09
4063,24.69,40.686175,-74.013965,3.036,11.52
4063,14.3,40.6905,-74.012605,2.541,9.55
4063,21.0,40.694473,-74.011148,2.084,8.26
4063,23.45,40.698434,-74.009686,1.627,5.84
4063,40.52,40.702785,-74.008335,1.131,3.72
4063,29.3,40.707568,-74.007104,0.589,2.22
4063,24.03,40.7128,-74.006,0.0,0.0
