journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3030,0.08,40.706318,-73.982312,2.123,18.65
3030,2.36,40.706827,-73.985189,1.876,20.54
3030,5.55,40.707502,-73.987459,1.67,19.27
3030,6.45,40.708208,-73.989617,1.472,14.61
3030,16.01,40.709011,-73.991419,1.299,14.54
3030,10.01,40.709796,-73.993288,1.122,10.44
3030,12.02,40.710286,-73.996237,0.869,8.79
3030,28.18,40.71081,-73.999061,0.625,6.96
3030,35.31,40.71128,-74.002078,0.371,4.44
3030,23.45,40.711944,-74.004392,0.166,2.32
3030,20.26,40.7128,-74.006,0.0,0.0
