journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3180,0.16,40.814834,-73.948656,12.331,58.67
3180,2.01,40.810895,-73.951029,11.85,45.52
3180,8.17,40.807273,-73.953581,11.395,45.34
3180,12.24,40.803186,-73.955872,10.901,43.43
3180,16.08,40.799223,-73.958232,10.418,48.63
3180,22.62,40.795166,-73.96054,9.927,47.52
3180,13.65,40.79067,-73.962601,9.399,34.64
3180,31.11,40.786657,-73.964933,8.911,43.88
3180,16.39,40.782278,-73.967059,8.393,34.04
3180,39.82,40.777888,-73.96918,7.874,30.1
3180,26.12,40.773659,-73.971391,7.369,37.29
3180,22.65,40.769594,-73.973693,6.877,25.01
3180,24.1,40.765357,-73.9759,6.371,26.9
3180,33.98,40.761088,-73.978088,5.862,21.53
3180,37.11,40.757329,-73.980563,5.395,23.98
3180,30.21,40.753192,-73.982825,4.898,22.91
3180,32.88,40.74934,-73.985248,4.423,17.0
3180,34.93,40.745547,-73.987704,3.954,18.12
3180,46.83,40.741745,-73.990154,3.484,14.21
3180,38.06,40.737643,-73.992437,2.99,12.81
3180,88.22,40.733708,-73.994813,2.509,10.92
3180,42.05,40.729694,-73.997145,2.021,8.26
3180,44.42,40.725442,-73.999342,1.514,5.76
3180,46.19,40.721299,-74.001602,1.015,3.61
3180,48.61,40.717068,-74.003811,0.509,1.79
3180,50.01,40.7128,-74.006,0.0,0.0
