journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3510,0.3,40.734313,-74.022957,2.786,47.47
3510,2.76,40.733327,-74.022477,2.672,61.5
3510,4.56,40.732854,-74.021594,2.588,61.15
3510,6.45,40.73172,-74.021232,2.465,42.14
3510,8.03,40.730981,-74.020558,2.365,47.14
3510,10.03,40.73021,-74.01991,2.263,40.76
3510,12.05,40.729571,-74.019158,2.17,44.44
3510,14.19,40.728729,-74.018566,2.064,48.32
3510,16.18,40.727922,-74.017946,1.96,33.7
3510,18.07,40.727085,-74.017349,1.854,41.38
3510,20.13,40.726509,-74.016547,1.765,30.71
3510,22.16,40.725509,-74.016079,1.649,38.17
3510,24.5,40.724692,-74.015467,1.544,29.62
3510,26.42,40.724064,-74.014706,1.452,27.81
3510,28.36,40.723147,-74.014173,1.341,29.5
3510,30.03,40.722283,-74.013598,1.234,21.18
3510,32.01,40.721605,-74.012876,1.138,25.67
3510,34.45,40.720756,-74.012289,1.031,21.65
3510,36.09,40.719832,-74.011762,0.92,18.45
3510,38.32,40.71925,-74.010965,0.83,15.74
3510,40.0,40.718392,-74.010385,0.723,16.68
3510,42.07,40.717587,-74.009763,0.62,11.68
3510,44.09,40.71679,-74.009135,0.516,9.06
3510,46.11,40.716148,-74.008385,0.423,6.97
3510,48.16,40.715366,-74.007746,0.321,5.26
3510,50.07,40.714342,-74.007297,0.203,4.44
3510,52.65,40.713582,-74.00664,0.102,2.06
3510,54.18,40.7128,-74.006,0.0,0.0
