journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3098,0.23,40.73198,-74.032675,3.099,17.35
3098,2.01,40.730121,-74.029333,2.752,13.35
3098,8.07,40.728008,-74.026344,2.408,11.74
3098,6.31,40.725587,-74.023783,2.066,9.7
3098,16.31,40.723174,-74.021211,1.725,10.88
3098,10.34,40.720825,-74.01855,1.384,8.89
3098,12.18,40.719193,-74.014892,1.033,5.48
3098,14.03,40.717384,-74.011481,0.688,3.56
3098,16.14,40.715393,-74.008321,0.348,2.25
3098,23.92,40.7128,-74.006,0.0,0.0
