journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
182,0.44,40.705376,-74.001372,0.913,17.07
182,2.45,40.706004,-74.001906,0.831,15.49
182,4.58,40.706999,-74.002212,0.72,15.0
182,6.01,40.707578,-74.002776,0.641,16.51
182,8.38,40.708201,-74.003314,0.559,13.01
182,10.21,40.709013,-74.003733,0.462,12.02
182,12.14,40.709934,-74.004084,0.357,8.95
182,14.94,40.710696,-74.004535,0.265,7.22
182,16.04,40.711065,-74.005231,0.204,3.93
182,18.17,40.711874,-74.005652,0.107,1.89
182,20.09,40.7128,-74.006,0.0,0.0
