journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
88,0.5,40.705154,-74.006304,0.851,24.55
88,2.27,40.70576,-74.006277,0.783,26.73
88,4.22,40.70655,-74.006258,0.695,23.73
88,6.11,40.707174,-74.006232,0.626,21.42
88,8.0,40.707731,-74.006204,0.564,15.99
88,10.17,40.708378,-74.006179,0.492,15.33
88,12.18,40.709095,-74.006157,0.412,14.56
88,14.76,40.70967,-74.006129,0.348,12.7
88,17.05,40.710188,-74.006099,0.291,9.82
88,18.06,40.710715,-74.006069,0.232,5.57
88,20.04,40.711577,-74.006053,0.136,4.0
88,22.34,40.712041,-74.00602,0.084,2.01
88,24.1,40.7128,-74.006,0.0,0.0
