journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
725,0.22,40.709278,-74.051153,3.826,30.28
725,2.52,40.709541,-74.047588,3.524,29.39
725,4.47,40.7098,-74.043954,3.216,21.7
725,6.99,40.710082,-74.040624,2.934,19.27
725,8.94,40.710363,-74.037283,2.651,16.07
725,11.16,40.710612,-74.03352,2.332,17.27
725,13.2,40.710881,-74.030022,2.036,12.54
725,16.1,40.711212,-74.02733,1.806,11.76
725,17.64,40.711424,-74.023097,1.449,12.29
725,20.77,40.711714,-74.019862,1.175,7.4
725,22.15,40.711988,-74.01643,0.884,5.98
725,24.33,40.712249,-74.012834,0.579,3.77
725,26.81,40.712526,-74.009432,0.291,2.03
725,29.7,40.7128,-74.006,0.0,0.0
