journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
31,0.08,40.727494,-73.980304,2.713,31.86
31,2.07,40.726395,-73.982054,2.522,29.71
31,4.43,40.725336,-73.983872,2.328,28.47
31,6.51,40.72438,-73.98587,2.13,22.4
31,8.1,40.723183,-73.987449,1.944,21.42
31,10.41,40.722259,-73.989503,1.743,22.17
31,12.65,40.721121,-73.991185,1.554,16.08
31,14.49,40.720044,-73.992971,1.362,13.93
31,16.21,40.718975,-73.994773,1.169,14.73
31,18.21,40.718028,-73.996788,0.97,12.87
31,20.19,40.716975,-73.998618,0.776,7.89
31,22.41,40.716064,-74.000695,0.576,7.5
31,24.98,40.714886,-74.002307,0.388,4.31
31,26.12,40.713859,-74.004181,0.193,2.01
31,28.05,40.7128,-74.006,0.0,0.0
