journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
834,0.32,40.874843,-74.057835,18.539,84.29
834,2.71,40.870806,-74.056468,18.076,87.79
834,8.09,40.866962,-74.05504,17.632,95.3
834,6.53,40.862778,-74.05372,17.154,92.47
834,16.27,40.858681,-74.052372,16.684,86.96
834,10.69,40.854483,-74.051057,16.205,62.62
834,15.78,40.850315,-74.049732,15.728,59.18
834,31.24,40.846118,-74.048416,15.248,76.78
834,32.09,40.84246,-74.046928,14.824,71.89
834,18.49,40.838058,-74.045678,14.323,73.6
834,20.21,40.833816,-74.044377,13.839,60.73
834,44.12,40.829393,-74.043134,13.336,51.87
834,24.03,40.825176,-74.041825,12.855,55.86
834,26.27,40.820828,-74.040557,12.36,58.55
834,56.23,40.816531,-74.039273,11.87,49.18
834,30.14,40.812295,-74.03797,11.386,51.35
834,70.4,40.808137,-74.036642,10.911,51.18
834,45.38,40.803541,-74.035454,10.39,43.43
834,36.11,40.79971,-74.034021,9.948,53.5
834,38.36,40.795374,-74.03275,9.454,47.56
834,80.4,40.79113,-74.031449,8.97,37.33
834,42.06,40.787168,-74.030059,8.514,39.03
834,57.26,40.782864,-74.028777,8.024,36.62
834,92.23,40.778925,-74.027379,7.57,32.09
834,48.43,40.774786,-74.026045,7.096,31.1
834,50.1,40.770833,-74.024651,6.641,29.05
834,115.1,40.766814,-74.023278,6.18,32.17
834,118.92,40.762845,-74.02189,5.724,25.04
834,56.44,40.75895,-74.020478,5.275,27.94
834,127.6,40.754572,-74.01922,4.777,23.44
834,132.01,40.750775,-74.017776,4.338,20.92
834,124.37,40.746629,-74.016444,3.863,16.38
834,141.24,40.74282,-74.015005,3.423,14.19
834,145.29,40.738296,-74.013794,2.91,11.74
834,136.91,40.734434,-74.012371,2.465,9.21
834,91.34,40.729718,-74.011221,1.932,8.29
834,72.08,40.725533,-74.009901,1.454,5.78
834,74.2,40.721474,-74.008542,0.988,4.4
834,77.04,40.717101,-74.007282,0.49,2.03
834,156.23,40.7128,-74.006,0.0,0.0
