journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
371,0.42,40.732852,-73.991589,2.539,21.72
371,2.21,40.731037,-73.993166,2.298,15.75
371,4.85,40.72911,-73.994664,2.05,19.96
371,7.0,40.726802,-73.995888,1.775,16.99
371,9.35,40.725251,-73.997655,1.553,12.13
371,11.22,40.72322,-73.999077,1.297,11.54
371,13.21,40.721104,-74.000439,1.035,9.83
371,15.58,40.71927,-74.002004,0.794,7.38
371,17.81,40.716506,-74.002899,0.488,4.62
371,19.8,40.714752,-74.00452,0.25,2.17
371,22.02,40.7128,-74.006,0.0,0.0
