journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
478,0.49,40.699497,-73.926969,6.824,23.54
478,2.14,40.700614,-73.934704,6.161,18.75
478,5.29,40.701755,-73.942295,5.508,18.31
478,6.5,40.703093,-73.948716,4.948,14.62
478,16.06,40.704374,-73.955472,4.361,14.68
478,22.43,40.705662,-73.962194,3.777,11.75
478,12.17,40.706847,-73.969518,3.145,9.47
478,14.65,40.707995,-73.977072,2.496,9.15
478,35.38,40.70913,-73.984696,1.841,6.62
478,36.59,40.710254,-73.992386,1.182,4.72
478,20.41,40.711462,-73.999578,0.561,1.77
478,22.24,40.7128,-74.006,0.0,0.0
