journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1947,0,0.0,12,41,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,1,2.0,12,43,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,2,4.0,12,45,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,3,6.0,12,47,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,4,8.0,12,49,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,5,10.0,12,51,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,6,12.0,12,53,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,7,14.0,12,55,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,8,16.0,12,58,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,9,18.0,13,0,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,10,20.0,13,1,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,11,22.0,13,3,0,1,23.5,24.0,2.13,Car,6.02,15.0
1947,12,24.0,13,5,0,1,23.5,24.0,2.13,Car,6.02,15.0
