journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1331,0,0.0,19,7,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,1,2.0,19,10,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,2,4.0,19,11,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,3,6.0,19,14,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,4,8.0,19,15,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,5,10.0,19,18,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,6,12.0,19,19,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,7,14.0,19,22,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,8,16.0,19,23,1,0,17.7,18.0,1.69,Car,7.66,42.4
1331,9,18.0,19,26,1,0,17.7,18.0,1.69,Car,7.66,42.4
