journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4341,0.0,40.730811,-74.048377,4.094,19.8
4341,2.0,40.729037,-74.044077,3.682,17.82
4341,4.0,40.727094,-74.040173,3.289,15.84
4341,6.0,40.725278,-74.035969,2.882,13.86
4341,8.0,40.723525,-74.031617,2.466,11.88
4341,10.0,40.721735,-74.027355,2.056,9.9
4341,12.0,40.719971,-74.02303,1.642,7.92
4341,14.0,40.718319,-74.01844,1.215,5.94
4341,16.0,40.716305,-74.014704,0.831,3.96
4341,18.0,40.714487,-74.010505,0.424,1.98
4341,20.0,40.7128,-74.006,0.0,0.0
