journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4276,0.0,40.727891,-74.058498,4.732,20.5
4276,2.0,40.726716,-74.053041,4.256,18.64
4276,4.0,40.725379,-74.048145,3.817,16.77
4276,6.0,40.723924,-74.043661,3.406,14.91
4276,8.0,40.72236,-74.039559,3.021,13.05
4276,10.0,40.720806,-74.035421,2.635,11.18
4276,12.0,40.719406,-74.030743,2.211,9.32
4276,14.0,40.718217,-74.025337,1.737,7.45
4276,16.0,40.716998,-74.02003,1.271,5.59
4276,18.0,40.715804,-74.014639,0.801,3.73
4276,20.0,40.714343,-74.010177,0.392,1.86
4276,22.0,40.7128,-74.006,0.0,0.0
