journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4336,0.0,40.696974,-74.013985,1.884,20.3
4336,2.0,40.6988,-74.013455,1.679,18.45
4336,4.0,40.699935,-74.012576,1.534,16.61
4336,6.0,40.701412,-74.011869,1.36,14.76
4336,8.0,40.703058,-74.011248,1.17,12.92
4336,10.0,40.704629,-74.010589,0.987,11.07
4336,12.0,40.706017,-74.009837,0.821,9.23
4336,14.0,40.706847,-74.008804,0.703,7.38
4336,16.0,40.708439,-74.008155,0.518,5.54
4336,18.0,40.709678,-74.007329,0.365,3.69
4336,20.0,40.711293,-74.006691,0.177,1.85
4336,22.0,40.7128,-74.006,0.0,0.0
